date,away,away_fgm,away_fga,away_tpm,away_tpa,away_ftm,away_fta,away_oreb,away_dreb,away_assists,away_steals,away_blocks,away_turnovers,away_fouls,away_points,home,home_fgm,home_fga,home_tpm,home_tpa,home_ftm,home_fta,home_oreb,home_dreb,home_assists,home_steals,home_blocks,home_turnovers,home_fouls,home_points
2018-11-10 00:00:00,nyk,44,96,6,22,18,22,16,31,18,12,6,14,26,112,tor,42,79,14,35,30,40,12,34,24,8,4,15,20,128
2018-11-11 00:00:00,mil,48,84,17,34,8,13,5,36,27,10,7,12,17,121,den,41,89,18,38,14,20,10,29,27,8,5,10,16,114
2018-11-11 00:00:00,cho,43,85,11,28,16,18,6,40,24,6,8,12,26,113,det,38,104,12,45,15,19,22,29,21,5,4,10,18,103
2018-11-11 00:00:00,ind,36,78,11,29,20,26,5,30,24,10,6,13,22,103,hou,36,74,20,47,23,32,8,30,18,6,5,15,22,115
2018-11-11 00:00:00,atl,41,95,13,37,11,13,10,34,25,11,4,17,23,106,lal,39,92,14,38,15,24,17,31,28,12,9,22,23,107
2018-11-11 00:00:00,orl,44,98,17,42,10,11,9,41,31,10,9,9,21,115,nyk,31,88,5,28,22,30,14,42,13,2,15,19,21,89
2018-11-11 00:00:00,bos,36,93,14,42,8,10,11,31,19,11,5,12,16,94,por,39,86,14,36,8,10,15,40,22,4,2,21,14,100
2018-11-12 00:00:00,dal,37,80,10,33,19,29,7,42,18,11,7,18,22,103,chi,35,89,8,33,20,22,8,37,16,11,4,17,26,98
2018-11-12 00:00:00,gsw,44,94,12,31,16,23,11,35,27,7,8,17,25,116,lac,43,91,5,20,30,34,6,43,23,11,5,15,23,121
2018-11-12 00:00:00,uta,32,82,9,32,23,30,13,36,19,7,6,15,25,96,mem,33,79,4,24,18,23,8,34,19,7,9,16,28,88
2018-11-12 00:00:00,phi,39,83,15,36,31,39,10,32,24,5,0,9,24,124,mia,37,77,13,31,27,33,8,32,19,5,6,15,30,114
2018-11-12 00:00:00,brk,40,101,18,50,15,22,19,23,28,10,2,13,29,113,min,42,80,10,23,26,31,9,43,26,8,6,23,17,120
2018-11-12 00:00:00,pho,39,81,7,26,16,19,10,27,25,5,5,18,21,101,okc,43,92,13,27,19,20,12,30,23,12,6,13,15,118
2018-11-12 00:00:00,sas,38,87,10,31,13,16,9,34,25,5,4,15,12,99,sac,43,86,11,24,7,12,7,38,27,12,3,12,20,104
2018-11-12 00:00:00,nop,54,99,10,27,8,13,14,40,30,2,4,13,20,126,tor,39,97,13,45,19,22,13,30,22,9,5,10,20,110
2018-11-12 00:00:00,orl,43,89,15,30,8,11,8,26,28,5,6,12,28,109,was,40,79,13,33,24,33,7,34,24,8,7,10,17,117
2018-11-13 00:00:00,cho,33,95,8,41,15,19,12,25,22,12,4,9,11,89,cle,45,85,13,24,10,12,14,46,23,5,3,19,20,113
2018-11-13 00:00:00,hou,39,71,13,37,18,26,6,26,23,7,6,14,20,109,den,38,76,11,25,12,16,7,24,27,11,2,16,20,99
2018-11-13 00:00:00,atl,40,89,12,32,11,15,10,32,25,9,2,14,18,103,gsw,39,91,12,27,20,21,13,35,28,8,6,13,20,110
2018-11-14 00:00:00,chi,33,84,7,23,9,9,7,40,16,8,3,22,16,82,bos,42,90,15,34,12,14,8,43,27,12,5,13,12,111
2018-11-14 00:00:00,mia,46,85,8,29,20,28,6,41,23,6,6,17,27,120,brk,41,102,8,28,17,24,17,30,17,10,2,15,29,107
2018-11-14 00:00:00,uta,25,80,6,35,12,19,8,25,16,11,3,21,21,68,dal,45,77,12,28,16,24,7,44,24,12,5,19,19,118
2018-11-14 00:00:00,por,41,93,14,33,21,23,11,36,24,8,10,14,21,117,lal,44,93,15,32,23,26,11,37,25,11,6,13,18,126
2018-11-14 00:00:00,mem,42,83,14,36,18,24,4,30,24,8,4,12,20,116,mil,41,81,9,35,22,27,9,35,22,5,8,16,22,113
2018-11-14 00:00:00,nop,40,94,9,28,11,18,10,36,25,7,6,18,21,100,min,37,90,14,32,19,24,11,36,29,14,6,15,22,107
2018-11-14 00:00:00,nyk,39,88,7,26,18,23,9,27,18,8,8,18,17,103,okc,51,95,16,33,10,12,13,34,32,11,8,16,21,128
2018-11-14 00:00:00,phi,41,86,14,29,10,15,10,31,32,2,3,14,21,106,orl,40,80,12,28,19,22,5,32,23,7,3,10,21,111
2018-11-14 00:00:00,sas,35,83,7,23,19,24,13,30,16,7,4,18,12,96,pho,47,84,15,31,7,8,5,33,27,9,4,16,23,116
2018-11-14 00:00:00,det,44,93,10,33,8,13,9,32,24,8,5,17,24,106,tor,45,92,4,20,10,17,12,37,23,9,3,20,19,104
2018-11-14 00:00:00,cle,35,77,4,21,21,31,9,34,22,11,6,23,24,95,was,44,92,13,40,18,26,11,32,30,17,3,17,25,119
2018-11-15 00:00:00,atl,32,92,9,42,20,27,15,28,20,7,5,19,22,93,den,53,94,13,31,19,25,11,45,34,12,6,15,24,138
2018-11-15 00:00:00,gsw,32,76,4,18,18,22,12,32,18,2,5,16,24,86,hou,35,87,16,47,21,26,14,27,20,8,4,5,21,107
2018-11-15 00:00:00,sas,41,103,9,29,20,25,15,30,19,7,6,5,24,111,lac,40,85,8,23,28,35,9,41,23,2,3,12,25,116
2018-11-16 00:00:00,tor,42,97,8,29,24,29,11,32,20,12,4,13,23,116,bos,47,89,9,26,20,24,9,37,25,9,6,18,23,123
2018-11-16 00:00:00,mia,35,93,14,36,7,10,13,38,21,10,5,16,16,91,ind,36,81,14,27,13,15,4,43,22,10,6,19,14,99
2018-11-16 00:00:00,sac,37,80,12,33,18,24,9,33,23,9,2,21,24,104,mem,43,85,11,25,15,24,9,31,24,11,5,13,23,112
2018-11-16 00:00:00,chi,41,94,13,33,9,13,4,32,22,8,3,12,15,104,mil,47,93,18,43,11,17,11,44,28,8,8,16,14,123
2018-11-16 00:00:00,por,37,88,8,29,14,20,11,37,16,6,1,18,14,96,min,46,92,12,28,8,11,9,34,28,11,4,12,16,112
2018-11-16 00:00:00,nyk,48,98,11,34,17,24,12,32,15,10,6,13,31,124,nop,48,99,10,34,23,32,11,43,27,5,5,15,25,129
2018-11-16 00:00:00,uta,41,88,4,22,21,37,10,29,15,10,4,13,25,107,phi,41,82,11,23,20,32,10,31,25,7,5,16,27,113
2018-11-16 00:00:00,brk,38,90,9,33,30,38,13,34,19,8,3,11,24,115,was,37,87,3,18,27,34,12,35,18,5,4,13,23,104
2018-11-17 00:00:00,uta,35,78,11,38,17,27,7,38,23,11,4,14,23,98,bos,35,91,5,33,11,20,17,34,16,11,4,14,22,86
2018-11-17 00:00:00,lac,48,95,11,23,20,24,9,29,23,4,1,8,25,127,brk,40,88,13,28,26,34,15,32,25,4,5,11,22,119
2018-11-17 00:00:00,tor,48,89,14,35,12,13,8,46,31,14,10,23,24,122,chi,30,86,8,27,15,21,7,27,21,13,3,22,19,83
2018-11-17 00:00:00,phi,39,93,11,35,33,38,9,44,23,9,6,19,24,122,cho,42,99,10,31,25,27,9,40,23,10,3,18,29,119
2018-11-17 00:00:00,gsw,42,94,9,33,16,17,12,35,24,6,6,12,27,109,dal,40,86,10,34,22,34,8,38,18,6,5,10,18,112
2018-11-17 00:00:00,sac,46,102,11,35,9,12,13,26,23,10,3,14,21,112,hou,46,81,20,47,20,24,6,35,27,9,10,22,20,132
2018-11-17 00:00:00,atl,31,87,8,29,19,27,5,36,20,15,7,18,24,89,ind,35,88,12,30,15,21,11,43,25,11,6,22,26,97
2018-11-17 00:00:00,den,46,95,15,39,8,13,10,33,30,5,6,13,23,115,nop,42,87,10,25,31,34,10,36,29,6,8,11,18,125
2018-11-17 00:00:00,lal,43,90,10,30,21,25,8,33,22,5,6,14,20,117,orl,50,93,11,32,19,23,11,30,28,5,8,13,23,130
2018-11-17 00:00:00,okc,38,85,7,24,27,32,14,38,17,9,7,18,20,110,pho,37,82,12,29,14,21,4,27,25,14,6,14,28,100
2018-11-18 00:00:00,lal,42,95,11,27,18,21,14,36,16,7,5,9,19,113,mia,35,87,13,32,14,19,12,36,20,3,5,12,21,97
2018-11-18 00:00:00,mem,35,82,12,28,18,25,10,33,26,11,9,12,20,100,min,31,79,12,29,13,16,9,39,20,8,3,20,20,87
2018-11-18 00:00:00,nyk,40,87,8,24,29,35,17,25,12,7,2,14,26,117,orl,48,84,13,32,22,26,7,28,35,5,6,15,26,131
2018-11-18 00:00:00,gsw,35,86,5,26,17,21,10,36,20,6,4,11,17,92,sas,41,92,10,24,12,17,11,37,24,3,5,10,18,104
2018-11-18 00:00:00,por,39,86,11,30,30,35,9,43,26,4,3,15,25,119,was,43,96,13,32,10,21,9,34,28,4,9,11,30,109
2018-11-19 00:00:00,lac,40,93,10,33,37,47,15,37,24,9,8,15,22,127,atl,45,101,12,38,17,19,16,35,29,6,6,14,38,119
2018-11-19 00:00:00,bos,45,89,9,32,13,18,8,33,31,9,6,12,22,112,cho,43,89,15,41,16,22,8,36,18,5,3,13,16,117
2018-11-19 00:00:00,cle,35,79,8,21,24,34,11,25,16,8,3,9,22,102,det,41,89,13,38,18,19,13,37,26,5,4,10,27,113
2018-11-19 00:00:00,uta,36,74,11,25,11,16,3,33,26,6,11,18,18,94,ind,49,93,12,25,11,17,11,33,35,13,3,9,17,121
2018-11-19 00:00:00,dal,30,88,10,32,18,21,7,36,17,8,4,9,19,88,mem,37,79,12,30,12,14,5,40,29,8,11,15,21,98
2018-11-19 00:00:00,den,40,94,12,41,6,9,13,30,30,5,4,16,20,98,mil,40,88,11,36,13,22,13,38,21,7,3,14,16,104
2018-11-19 00:00:00,sas,45,94,12,24,24,30,18,26,22,7,0,15,20,126,nop,59,102,10,26,12,14,14,28,34,10,5,10,23,140
2018-11-19 00:00:00,pho,44,87,13,33,13,24,5,26,25,9,4,13,34,114,phi,41,84,6,22,31,42,13,40,24,8,1,19,27,119
2018-11-19 00:00:00,okc,45,108,12,41,11,16,13,40,22,8,3,13,22,113,sac,45,102,16,38,11,17,14,45,29,7,4,15,18,117
